@id,http://id.worldcat.org/fast/29048,prop,http://id.loc.gov/authorities/names/n78095332,http://viaf.org/viaf/96994048,http://babelnet.org/rdf/data/s00008556n?output=xml,http://dbpedia.org/resource/William_Shakespeare
1514,,"William Shakespeare (Stratford-upon-Avon, ± 23 april OS 1564, gedoopt 26 april 1564 - aldaar, 23 april OS 1616) was een Engels toneelschrijver, dichter en acteur. Shakespeare wordt gezien als de grootste schrijver die Engeland ooit heeft voortgebracht, niet alleen vanwege de kwaliteit van zijn werken, maar ook vanwege zijn enorme invloed op de Engelse taal, waarin nog steeds honderden woorden, uitdrukkingen en citaten aan hem zijn toe te schrijven. Hij schreef 154 sonnetten en een aantal langere gedichten en kan beschouwd worden als de eerste moderne toneelschrijver. Zijn toneeloeuvre bestaat uit 38 werken, verdeeld over drie genres: tragedies, historische stukken en komedies over tijdloze, universele thema's die tot op de dag van vandaag gebruikt worden voor theaterbewerkingen, opera's, m",,,,"William Shakespeare (Stratford-upon-Avon, ± 23 april OS 1564, gedoopt 26 april 1564 - aldaar, 23 april OS 1616) was een Engels toneelschrijver, dichter en acteur. Shakespeare wordt gezien als de grootste schrijver die Engeland ooit heeft voortgebracht, niet alleen vanwege de kwaliteit van zijn werken, maar ook vanwege zijn enorme invloed op de Engelse taal, waarin nog steeds honderden woorden, uitdrukkingen en citaten aan hem zijn toe te schrijven. Hij schreef 154 sonnetten en een aantal langere gedichten en kan beschouwd worden als de eerste moderne toneelschrijver. Zijn toneeloeuvre bestaat uit 38 werken, verdeeld over drie genres: tragedies, historische stukken en komedies over tijdloze, universele thema's die tot op de dag van vandaag gebruikt worden voor theaterbewerkingen, opera's, m"
1515,,"William Szekspir (ang. William Shakespeare; ur. prawdopodobnie 23 kwietnia 1564, data chrztu: 26 kwietnia 1564, w Stratford-upon-Avon, zm. 23 kwietnia?/3 maja 1616 tamże) – angielski poeta, dramaturg, aktor. Powszechnie uważany za jednego z najwybitniejszych pisarzy literatury angielskiej oraz reformatorów teatru. Napisał 38 sztuk, 154 sonety, a także wiele utworów innych gatunków. Mimo że cieszył się popularnością już za życia, jego sława rosła głównie po śmierci, dopiero wtedy został zauważony przez prominentne osobistości. Uważa się go za poetę narodowego Anglii.",,,,"William Szekspir (ang. William Shakespeare; ur. prawdopodobnie 23 kwietnia 1564, data chrztu: 26 kwietnia 1564, w Stratford-upon-Avon, zm. 23 kwietnia?/3 maja 1616 tamże) – angielski poeta, dramaturg, aktor. Powszechnie uważany za jednego z najwybitniejszych pisarzy literatury angielskiej oraz reformatorów teatru. Napisał 38 sztuk, 154 sonety, a także wiele utworów innych gatunków. Mimo że cieszył się popularnością już za życia, jego sława rosła głównie po śmierci, dopiero wtedy został zauważony przez prominentne osobistości. Uważa się go za poetę narodowego Anglii."
1516,,"William Shakespeare (Stratford-upon-Avon, 23 de abril de 1564 — Stratford-upon-Avon, 23 de abril de 1616) foi um poeta, dramaturgo e ator inglês, tido como o maior escritor do idioma inglês e o mais influente dramaturgo do mundo. É chamado frequentemente de poeta nacional da Inglaterra e de ""Bardo do Avon"" (ou simplesmente The Bard, ""O Bardo""). De suas obras, incluindo aquelas em colaboração, restaram até os dias de hoje 38 peças, 154 sonetos, dois longos poemas narrativos, e mais alguns versos esparsos, cujas autorias, no entanto, são ainda disputadas. Suas peças foram traduzidas para todas as principais línguas modernas e são mais encenadas que as de qualquer outro dramaturgo. Muitos de seus textos e temas, especialmente os do teatro, permanecem vivos até os nossos dias, sendo revisitado",,,,"William Shakespeare (Stratford-upon-Avon, 23 de abril de 1564 — Stratford-upon-Avon, 23 de abril de 1616) foi um poeta, dramaturgo e ator inglês, tido como o maior escritor do idioma inglês e o mais influente dramaturgo do mundo. É chamado frequentemente de poeta nacional da Inglaterra e de ""Bardo do Avon"" (ou simplesmente The Bard, ""O Bardo""). De suas obras, incluindo aquelas em colaboração, restaram até os dias de hoje 38 peças, 154 sonetos, dois longos poemas narrativos, e mais alguns versos esparsos, cujas autorias, no entanto, são ainda disputadas. Suas peças foram traduzidas para todas as principais línguas modernas e são mais encenadas que as de qualquer outro dramaturgo. Muitos de seus textos e temas, especialmente os do teatro, permanecem vivos até os nossos dias, sendo revisitado"
1517,,"Уи́льям Шекспи́р (англ. William Shakespeare; 26 апреля 1564 года (крещение), Стратфорд-апон-Эйвон, Англия — 23 апреля (3 мая) 1616}, там же) — английский поэт и драматург, зачастую считается величайшим англоязычным писателем и одним из лучших драматургов мира. Часто именуется национальным поэтом Англии. Дошедшие до нас работы, включая некоторые, написанные совместно с другими авторами, состоят из 38 пьес, 154 сонетов, 4 поэм и 3 эпитафий. Пьесы Шекспира переведены на все основные языки и ставятся чаще, чем произведения других драматургов.",,,,"Уи́льям Шекспи́р (англ. William Shakespeare; 26 апреля 1564 года (крещение), Стратфорд-апон-Эйвон, Англия — 23 апреля (3 мая) 1616}, там же) — английский поэт и драматург, зачастую считается величайшим англоязычным писателем и одним из лучших драматургов мира. Часто именуется национальным поэтом Англии. Дошедшие до нас работы, включая некоторые, написанные совместно с другими авторами, состоят из 38 пьес, 154 сонетов, 4 поэм и 3 эпитафий. Пьесы Шекспира переведены на все основные языки и ставятся чаще, чем произведения других драматургов."
1518,,威廉·莎士比亚（英语：William Shakespeare，1564年4月26日（受洗日）－儒略曆1616年4月23日或公曆1616年5月3日；華人社會常尊稱為莎翁，清末民初鲁迅在《摩羅詩力說》（1908年2月）稱莎翁為「狹斯丕爾」）是英国文学史上最杰出的戏剧家，也是西方文艺史上最杰出的作家之一，全世界最卓越的文学家之一。他流传下来的作品包括38部戏剧、155首十四行诗、两首长叙事诗和其他诗歌。他的戏剧有各種主要语言的譯本，且表演次数远远超过其他戏剧家的作品。 莎士比亚在雅芳河畔斯特拉特福出生长大，18岁时与安妮·哈瑟维结婚，两人共生育了三个孩子：苏珊娜、双胞胎哈姆内特和朱迪思。16世纪末到17世纪初的20多年期间莎士比亚在伦敦开始了成功的职业生涯，他不仅是演员、剧作家，还是宫内大臣剧团的合伙人之一，后来改名为国王剧团。1613年左右，莎士比亚退休回到雅芳河畔斯特拉特福，3年后逝世。有关莎士比亚私人生活的记录流传下来很少，关于他的性取向、宗教信仰、以及他的著作是否出自他人之手都依然是谜，有人认为是英国女王伊丽莎白一世（參見：莎士比亞另有其人說）。,,,,威廉·莎士比亚（英语：William Shakespeare，1564年4月26日（受洗日）－儒略曆1616年4月23日或公曆1616年5月3日；華人社會常尊稱為莎翁，清末民初鲁迅在《摩羅詩力說》（1908年2月）稱莎翁為「狹斯丕爾」）是英国文学史上最杰出的戏剧家，也是西方文艺史上最杰出的作家之一，全世界最卓越的文学家之一。他流传下来的作品包括38部戏剧、155首十四行诗、两首长叙事诗和其他诗歌。他的戏剧有各種主要语言的譯本，且表演次数远远超过其他戏剧家的作品。 莎士比亚在雅芳河畔斯特拉特福出生长大，18岁时与安妮·哈瑟维结婚，两人共生育了三个孩子：苏珊娜、双胞胎哈姆内特和朱迪思。16世纪末到17世纪初的20多年期间莎士比亚在伦敦开始了成功的职业生涯，他不仅是演员、剧作家，还是宫内大臣剧团的合伙人之一，后来改名为国王剧团。1613年左右，莎士比亚退休回到雅芳河畔斯特拉特福，3年后逝世。有关莎士比亚私人生活的记录流传下来很少，关于他的性取向、宗教信仰、以及他的著作是否出自他人之手都依然是谜，有人认为是英国女王伊丽莎白一世（參見：莎士比亞另有其人說）。
1519,,"Шекспир, Уильям",,,,"Шекспир, Уильям"
1520,,http://dbtune.org/musicbrainz/sparql?query=DESCRIBE+%3Chttp://dbpedia.org/resource/William_Shakespeare%3E,,,,http://dbtune.org/musicbrainz/sparql?query=DESCRIBE+%3Chttp://dbpedia.org/resource/William_Shakespeare%3E
1521,,http://cs.dbpedia.org/resource/William_Shakespeare,,,,http://cs.dbpedia.org/resource/William_Shakespeare
1522,,http://data.nytimes.com/N44174657276601556123,,,,http://data.nytimes.com/N44174657276601556123
1523,,http://dbpedia.org/resource/William_Shakespeare#this,,,,http://dbpedia.org/resource/William_Shakespeare#this
1524,,http://de.dbpedia.org/resource/William_Shakespeare,,,,http://de.dbpedia.org/resource/William_Shakespeare
1525,,http://el.dbpedia.org/resource/Ουίλλιαμ_Σαίξπηρ,,,,http://el.dbpedia.org/resource/Ουίλλιαμ_Σαίξπηρ
1526,,http://es.dbpedia.org/resource/William_Shakespeare,,,,http://es.dbpedia.org/resource/William_Shakespeare
1527,,http://eu.dbpedia.org/resource/William_Shakespeare,,,,http://eu.dbpedia.org/resource/William_Shakespeare
1528,,http://fr.dbpedia.org/resource/William_Shakespeare,,,,http://fr.dbpedia.org/resource/William_Shakespeare
1529,,http://id.dbpedia.org/resource/William_Shakespeare,,,,http://id.dbpedia.org/resource/William_Shakespeare
1530,,http://it.dbpedia.org/resource/William_Shakespeare,,,,http://it.dbpedia.org/resource/William_Shakespeare
1531,,http://ja.dbpedia.org/resource/ウィリアム・シェイクスピア,,,,http://ja.dbpedia.org/resource/ウィリアム・シェイクスピア
1532,,http://ko.dbpedia.org/resource/윌리엄_셰익스피어,,,,http://ko.dbpedia.org/resource/윌리엄_셰익스피어
1533,,http://nl.dbpedia.org/resource/William_Shakespeare,,,,http://nl.dbpedia.org/resource/William_Shakespeare
1534,,http://pl.dbpedia.org/resource/William_Szekspir,,,,http://pl.dbpedia.org/resource/William_Szekspir
1535,,http://pt.dbpedia.org/resource/William_Shakespeare,,,,http://pt.dbpedia.org/resource/William_Shakespeare
1536,,http://rdf.freebase.com/ns/m.081k8,,,,http://rdf.freebase.com/ns/m.081k8
1537,,http://sw.cyc.com/concept/Mx4rwIuzNJwpEbGdrcN5Y29ycA,,,,http://sw.cyc.com/concept/Mx4rwIuzNJwpEbGdrcN5Y29ycA
1538,,http://wikidata.dbpedia.org/resource/Q692,,,,http://wikidata.dbpedia.org/resource/Q692
1539,,http://www.bbc.co.uk/things/c2cc155a-fd0f-4763-8ae6-52762e2db87e#id,,,,http://www.bbc.co.uk/things/c2cc155a-fd0f-4763-8ae6-52762e2db87e#id
1540,,http://www4.wiwiss.fu-berlin.de/gutendata/resource/people/Shakespeare_William_1564-1616,,,,http://www4.wiwiss.fu-berlin.de/gutendata/resource/people/Shakespeare_William_1564-1616
1541,,http://yago-knowledge.org/resource/William_Shakespeare,,,,http://yago-knowledge.org/resource/William_Shakespeare
1542,,http://zitgist.com/music/artist/a4ba11db-ae2b-4ec3-9084-2136db11acfa,,,,http://zitgist.com/music/artist/a4ba11db-ae2b-4ec3-9084-2136db11acfa
1543,,https://linkeddata.uriburner.com/about/id/entity/http/dbpedia.org/resource/Kingdom_of_England,,,,https://linkeddata.uriburner.com/about/id/entity/http/dbpedia.org/resource/Kingdom_of_England
1544,,http://en.wikipedia.org/wiki/William_Shakespeare?oldid=745038590,,,,http://en.wikipedia.org/wiki/William_Shakespeare?oldid=745038590
1545,,http://en.wikipedia.org/wiki/Special:FilePath/Shakespeare.jpg,,,,http://en.wikipedia.org/wiki/Special:FilePath/Shakespeare.jpg
1546,,http://farm1.static.flickr.com/217/448636760_e0857bf766_m.jpg,,,,http://farm1.static.flickr.com/217/448636760_e0857bf766_m.jpg
1547,,http://farm1.static.flickr.com/95/222902772_3f7757ef4f_m.jpg,,,,http://farm1.static.flickr.com/95/222902772_3f7757ef4f_m.jpg
1548,,http://farm2.static.flickr.com/1002/634513522_541a792c26_m.jpg,,,,http://farm2.static.flickr.com/1002/634513522_541a792c26_m.jpg
1549,,http://farm2.static.flickr.com/1031/634541054_dbb6bc9c9f_m.jpg,,,,http://farm2.static.flickr.com/1031/634541054_dbb6bc9c9f_m.jpg
1550,,http://farm2.static.flickr.com/1044/1490150385_4634e5f2c1_m.jpg,,,,http://farm2.static.flickr.com/1044/1490150385_4634e5f2c1_m.jpg
1551,,http://farm2.static.flickr.com/1052/634529322_95f6c3f58d_m.jpg,,,,http://farm2.static.flickr.com/1052/634529322_95f6c3f58d_m.jpg
1552,,http://farm2.static.flickr.com/1092/634513502_f41aea777a_m.jpg,,,,http://farm2.static.flickr.com/1092/634513502_f41aea777a_m.jpg
1553,,http://farm2.static.flickr.com/1115/634529288_9567853a6a_m.jpg,,,,http://farm2.static.flickr.com/1115/634529288_9567853a6a_m.jpg
1554,,http://farm2.static.flickr.com/1129/634541088_f159f07927_m.jpg,,,,http://farm2.static.flickr.com/1129/634541088_f159f07927_m.jpg
1555,,http://farm2.static.flickr.com/1181/634499112_a05f8dabaa_m.jpg,,,,http://farm2.static.flickr.com/1181/634499112_a05f8dabaa_m.jpg
1556,,http://farm2.static.flickr.com/1308/634513606_0619530d84_m.jpg,,,,http://farm2.static.flickr.com/1308/634513606_0619530d84_m.jpg
1557,,http://farm2.static.flickr.com/1317/634529090_5f797d988c_m.jpg,,,,http://farm2.static.flickr.com/1317/634529090_5f797d988c_m.jpg
1558,,http://farm2.static.flickr.com/1336/634541130_31c29a6b22_m.jpg,,,,http://farm2.static.flickr.com/1336/634541130_31c29a6b22_m.jpg
1559,,http://farm2.static.flickr.com/1343/634513832_5788185a60_m.jpg,,,,http://farm2.static.flickr.com/1343/634513832_5788185a60_m.jpg
1560,,http://farm2.static.flickr.com/1345/634513648_dcdfce5398_m.jpg,,,,http://farm2.static.flickr.com/1345/634513648_dcdfce5398_m.jpg
1561,,http://farm2.static.flickr.com/1349/634594814_e4db68639b_m.jpg,,,,http://farm2.static.flickr.com/1349/634594814_e4db68639b_m.jpg
1562,,http://farm2.static.flickr.com/1363/634557630_2b8579c5fc_m.jpg,,,,http://farm2.static.flickr.com/1363/634557630_2b8579c5fc_m.jpg
1563,,http://farm2.static.flickr.com/1387/634594842_c6574de531_m.jpg,,,,http://farm2.static.flickr.com/1387/634594842_c6574de531_m.jpg
1564,,http://farm2.static.flickr.com/1417/634529184_d27c01a17f_m.jpg,,,,http://farm2.static.flickr.com/1417/634529184_d27c01a17f_m.jpg
1565,,http://farm2.static.flickr.com/1438/634529150_ea3e4b998a_m.jpg,,,,http://farm2.static.flickr.com/1438/634529150_ea3e4b998a_m.jpg
1566,,http://farm3.static.flickr.com/2017/2501206118_f91eebbc21_m.jpg,,,,http://farm3.static.flickr.com/2017/2501206118_f91eebbc21_m.jpg
1567,,http://farm3.static.flickr.com/2099/2501236666_98d7d61106_m.jpg,,,,http://farm3.static.flickr.com/2099/2501236666_98d7d61106_m.jpg
1568,,http://farm3.static.flickr.com/2139/2500389279_a363ce8163_m.jpg,,,,http://farm3.static.flickr.com/2139/2500389279_a363ce8163_m.jpg
1569,,http://farm3.static.flickr.com/2183/2501182772_cb88f6c80c_m.jpg,,,,http://farm3.static.flickr.com/2183/2501182772_cb88f6c80c_m.jpg
1570,,http://farm3.static.flickr.com/2579/4020428205_571f05753b_m.jpg,,,,http://farm3.static.flickr.com/2579/4020428205_571f05753b_m.jpg
1571,,http://farm4.static.flickr.com/3006/2500417945_1b3468b030_m.jpg,,,,http://farm4.static.flickr.com/3006/2500417945_1b3468b030_m.jpg
1572,,http://farm4.static.flickr.com/3035/2655263020_9a3ef0a188_m.jpg,,,,http://farm4.static.flickr.com/3035/2655263020_9a3ef0a188_m.jpg
1573,,http://farm4.static.flickr.com/3322/3597539711_3e8aa2dbda_m.jpg,,,,http://farm4.static.flickr.com/3322/3597539711_3e8aa2dbda_m.jpg
1574,,http://farm4.static.flickr.com/3557/3616756888_3beebf233a_m.jpg,,,,http://farm4.static.flickr.com/3557/3616756888_3beebf233a_m.jpg
1575,,http://farm5.static.flickr.com/4011/4484537940_b3e003bb93_m.jpg,,,,http://farm5.static.flickr.com/4011/4484537940_b3e003bb93_m.jpg
1576,,male,,,,male
1577,,http://dbpedia.org/resource/2012_Summer_Olympics_opening_ceremony,,,,http://dbpedia.org/resource/2012_Summer_Olympics_opening_ceremony
1578,,http://dbpedia.org/resource/2985_Shakespeare,,,,http://dbpedia.org/resource/2985_Shakespeare
1579,,http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1909_film),,,,http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1909_film)
1580,,http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1959_film),,,,http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1959_film)
1581,,http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1968_film),,,,http://dbpedia.org/resource/A_Midsummer_Night's_Dream_(1968_film)
1582,,http://dbpedia.org/resource/Acting_Hamlet_in_the_Village_of_Mrdusa_Donja,,,,http://dbpedia.org/resource/Acting_Hamlet_in_the_Village_of_Mrdusa_Donja
1583,,http://dbpedia.org/resource/Alla_Pugacheva_discography,,,,http://dbpedia.org/resource/Alla_Pugacheva_discography
1584,,http://dbpedia.org/resource/Allan_Bloom,,,,http://dbpedia.org/resource/Allan_Bloom
1585,,http://dbpedia.org/resource/Almeida_Garrett,,,,http://dbpedia.org/resource/Almeida_Garrett
1586,,http://dbpedia.org/resource/An_Age_of_Kings,,,,http://dbpedia.org/resource/An_Age_of_Kings
1587,,http://dbpedia.org/resource/Ancient_Pistol,,,,http://dbpedia.org/resource/Ancient_Pistol
1588,,http://dbpedia.org/resource/Anne_Barton,,,,http://dbpedia.org/resource/Anne_Barton
1589,,http://dbpedia.org/resource/Anthony_Burgess,,,,http://dbpedia.org/resource/Anthony_Burgess
1590,,http://dbpedia.org/resource/Antonio_(The_Merchant_of_Venice),,,,http://dbpedia.org/resource/Antonio_(The_Merchant_of_Venice)
1591,,http://dbpedia.org/resource/Antony_and_Cleopatra_(1908_film),,,,http://dbpedia.org/resource/Antony_and_Cleopatra_(1908_film)
1592,,http://dbpedia.org/resource/Antony_and_Cleopatra_(1913_film),,,,http://dbpedia.org/resource/Antony_and_Cleopatra_(1913_film)
1593,,http://dbpedia.org/resource/Antony_and_Cleopatra_(1972_film),,,,http://dbpedia.org/resource/Antony_and_Cleopatra_(1972_film)
1594,,http://dbpedia.org/resource/Antony_and_Cleopatra_(1974_TV_drama),,,,http://dbpedia.org/resource/Antony_and_Cleopatra_(1974_TV_drama)
1595,,http://dbpedia.org/resource/Ariel_(The_Tempest),,,,http://dbpedia.org/resource/Ariel_(The_Tempest)
1596,,http://dbpedia.org/resource/As_You_Like_It_(1936_film),,,,http://dbpedia.org/resource/As_You_Like_It_(1936_film)
1597,,http://dbpedia.org/resource/August_Strindberg,,,,http://dbpedia.org/resource/August_Strindberg
1598,,http://dbpedia.org/resource/BBC_Television_Shakespeare,,,,http://dbpedia.org/resource/BBC_Television_Shakespeare
1599,,http://dbpedia.org/resource/Bandanna_(opera),,,,http://dbpedia.org/resource/Bandanna_(opera)
1600,,http://dbpedia.org/resource/Banquo,,,,http://dbpedia.org/resource/Banquo
1601,,http://dbpedia.org/resource/Bard_of_Avon,,,,http://dbpedia.org/resource/Bard_of_Avon
1602,,http://dbpedia.org/resource/Bardolph_(Shakespeare_character),,,,http://dbpedia.org/resource/Bardolph_(Shakespeare_character)
1603,,http://dbpedia.org/resource/Benvolio,,,,http://dbpedia.org/resource/Benvolio
1604,,http://dbpedia.org/resource/Bianca_(Othello),,,,http://dbpedia.org/resource/Bianca_(Othello)
1605,,http://dbpedia.org/resource/Bianca_Minola,,,,http://dbpedia.org/resource/Bianca_Minola
1606,,http://dbpedia.org/resource/Bill_Shakespear,,,,http://dbpedia.org/resource/Bill_Shakespear
1607,,http://dbpedia.org/resource/Bill_Shakespeare,,,,http://dbpedia.org/resource/Bill_Shakespeare
1608,,http://dbpedia.org/resource/Billy_Shakes,,,,http://dbpedia.org/resource/Billy_Shakes
1609,,http://dbpedia.org/resource/Bollywood_Queen,,,,http://dbpedia.org/resource/Bollywood_Queen
1610,,http://dbpedia.org/resource/Brabantio,,,,http://dbpedia.org/resource/Brabantio
1611,,http://dbpedia.org/resource/Caesar_(Mercury_Theatre),,,,http://dbpedia.org/resource/Caesar_(Mercury_Theatre)
1612,,http://dbpedia.org/resource/Caliban,,,,http://dbpedia.org/resource/Caliban
1613,,http://dbpedia.org/resource/Catch_My_Soul,,,,http://dbpedia.org/resource/Catch_My_Soul
1614,,http://dbpedia.org/resource/Catch_My_Soul_(UK_stage_version),,,,http://dbpedia.org/resource/Catch_My_Soul_(UK_stage_version)
1615,,http://dbpedia.org/resource/Celia_(As_You_Like_It),,,,http://dbpedia.org/resource/Celia_(As_You_Like_It)
1616,,http://dbpedia.org/resource/Choʻlpon,,,,http://dbpedia.org/resource/Choʻlpon
1617,,http://dbpedia.org/resource/Christopher_Sly,,,,http://dbpedia.org/resource/Christopher_Sly
1618,,http://dbpedia.org/resource/Cleopatra_(1917_film),,,,http://dbpedia.org/resource/Cleopatra_(1917_film)
1619,,http://dbpedia.org/resource/Cordelia_(King_Lear),,,,http://dbpedia.org/resource/Cordelia_(King_Lear)
1620,,http://dbpedia.org/resource/Corporal_Nym,,,,http://dbpedia.org/resource/Corporal_Nym
1621,,http://dbpedia.org/resource/Count_Paris,,,,http://dbpedia.org/resource/Count_Paris
1622,,http://dbpedia.org/resource/Culture_of_Europe,,,,http://dbpedia.org/resource/Culture_of_Europe
1623,,http://dbpedia.org/resource/Desdemona,,,,http://dbpedia.org/resource/Desdemona
1624,,http://dbpedia.org/resource/Doll_Tearsheet,,,,http://dbpedia.org/resource/Doll_Tearsheet
1625,,http://dbpedia.org/resource/Don_Pedro_(character),,,,http://dbpedia.org/resource/Don_Pedro_(character)
1626,,http://dbpedia.org/resource/Donalbain_(Macbeth),,,,http://dbpedia.org/resource/Donalbain_(Macbeth)
1627,,http://dbpedia.org/resource/Edmund_(King_Lear),,,,http://dbpedia.org/resource/Edmund_(King_Lear)
1628,,http://dbpedia.org/resource/Edward_III_(play),,,,http://dbpedia.org/resource/Edward_III_(play)
1629,,http://dbpedia.org/resource/Egeus,,,,http://dbpedia.org/resource/Egeus
1630,,http://dbpedia.org/resource/Emilia_(Othello),,,,http://dbpedia.org/resource/Emilia_(Othello)
1631,,http://dbpedia.org/resource/Emmaus_Mouvement,,,,http://dbpedia.org/resource/Emmaus_Mouvement
1632,,http://dbpedia.org/resource/English_Channel,,,,http://dbpedia.org/resource/English_Channel
1633,,http://dbpedia.org/resource/Esquire,,,,http://dbpedia.org/resource/Esquire
1634,,http://dbpedia.org/resource/Falstaff,,,,http://dbpedia.org/resource/Falstaff
1635,,http://dbpedia.org/resource/Ferdinand_(The_Tempest),,,,http://dbpedia.org/resource/Ferdinand_(The_Tempest)
1636,,http://dbpedia.org/resource/Fernando_Pessoa,,,,http://dbpedia.org/resource/Fernando_Pessoa
1637,,http://dbpedia.org/resource/Feste,,,,http://dbpedia.org/resource/Feste
1638,,http://dbpedia.org/resource/Fleance,,,,http://dbpedia.org/resource/Fleance
1639,,http://dbpedia.org/resource/Friar_Laurence,,,,http://dbpedia.org/resource/Friar_Laurence
1640,,http://dbpedia.org/resource/Funziona_Senza_Vapore,,,,http://dbpedia.org/resource/Funziona_Senza_Vapore
1641,,http://dbpedia.org/resource/Garrick's_Temple_to_Shakespeare,,,,http://dbpedia.org/resource/Garrick's_Temple_to_Shakespeare
1642,,http://dbpedia.org/resource/Georg_Büchner,,,,http://dbpedia.org/resource/Georg_Büchner
1643,,http://dbpedia.org/resource/George_Crabbe,,,,http://dbpedia.org/resource/George_Crabbe
1644,,http://dbpedia.org/resource/Gertrude_(Hamlet),,,,http://dbpedia.org/resource/Gertrude_(Hamlet)
1645,,http://dbpedia.org/resource/Ginn_Hale,,,,http://dbpedia.org/resource/Ginn_Hale
1646,,http://dbpedia.org/resource/Giovanni_Testori,,,,http://dbpedia.org/resource/Giovanni_Testori
1647,,http://dbpedia.org/resource/Goneril,,,,http://dbpedia.org/resource/Goneril
1648,,http://dbpedia.org/resource/Gonzalo_(The_Tempest),,,,http://dbpedia.org/resource/Gonzalo_(The_Tempest)
1649,,http://dbpedia.org/resource/Gulielmus_Shakspere,,,,http://dbpedia.org/resource/Gulielmus_Shakspere
1650,,http://dbpedia.org/resource/Gunasundari_Katha,,,,http://dbpedia.org/resource/Gunasundari_Katha
1651,,http://dbpedia.org/resource/H4_(film),,,,http://dbpedia.org/resource/H4_(film)
1652,,http://dbpedia.org/resource/Hamlet_(1917_film),,,,http://dbpedia.org/resource/Hamlet_(1917_film)
1653,,http://dbpedia.org/resource/Hamlet_(1961_film),,,,http://dbpedia.org/resource/Hamlet_(1961_film)
1654,,http://dbpedia.org/resource/Hamlet_(1964_film),,,,http://dbpedia.org/resource/Hamlet_(1964_film)
1655,,http://dbpedia.org/resource/Hamlet_(1969_film),,,,http://dbpedia.org/resource/Hamlet_(1969_film)
1656,,http://dbpedia.org/resource/Hamlet_(1974_film),,,,http://dbpedia.org/resource/Hamlet_(1974_film)
1657,,http://dbpedia.org/resource/Hamlet_(1990_film),,,,http://dbpedia.org/resource/Hamlet_(1990_film)
1658,,http://dbpedia.org/resource/Hamlet_(2000_film),,,,http://dbpedia.org/resource/Hamlet_(2000_film)
1659,,http://dbpedia.org/resource/Hamlet_(2009_film),,,,http://dbpedia.org/resource/Hamlet_(2009_film)
1660,,http://dbpedia.org/resource/Hamlet_(EWTC_show),,,,http://dbpedia.org/resource/Hamlet_(EWTC_show)
1661,,http://dbpedia.org/resource/Hamlet_Goes_Business,,,,http://dbpedia.org/resource/Hamlet_Goes_Business
1662,,http://dbpedia.org/resource/Hans_Christian_Andersen,,,,http://dbpedia.org/resource/Hans_Christian_Andersen
1663,,http://dbpedia.org/resource/Harold_Pinter,,,,http://dbpedia.org/resource/Harold_Pinter
1664,,http://dbpedia.org/resource/Hartley_Coleridge,,,,http://dbpedia.org/resource/Hartley_Coleridge
1665,,http://dbpedia.org/resource/Haruki_Murakami,,,,http://dbpedia.org/resource/Haruki_Murakami
1666,,http://dbpedia.org/resource/Helena_(A_Midsummer_Night's_Dream),,,,http://dbpedia.org/resource/Helena_(A_Midsummer_Night's_Dream)
1667,,http://dbpedia.org/resource/Henry_Fielding,,,,http://dbpedia.org/resource/Henry_Fielding
1668,,http://dbpedia.org/resource/Henry_VIII_(film),,,,http://dbpedia.org/resource/Henry_VIII_(film)
1669,,http://dbpedia.org/resource/Henry_V_(1944_film),,,,http://dbpedia.org/resource/Henry_V_(1944_film)
1670,,http://dbpedia.org/resource/History_of_Shakespearan_art,,,,http://dbpedia.org/resource/History_of_Shakespearan_art
1671,,http://dbpedia.org/resource/Horatio_(Hamlet),,,,http://dbpedia.org/resource/Horatio_(Hamlet)
1672,,http://dbpedia.org/resource/Hugo_Dyson,,,,http://dbpedia.org/resource/Hugo_Dyson
1673,,http://dbpedia.org/resource/Immortal_Gentleman,,,,http://dbpedia.org/resource/Immortal_Gentleman
1674,,http://dbpedia.org/resource/Ion_Luca_Caragiale,,,,http://dbpedia.org/resource/Ion_Luca_Caragiale
1675,,http://dbpedia.org/resource/Irvin_Leigh_Matus,,,,http://dbpedia.org/resource/Irvin_Leigh_Matus
1676,,http://dbpedia.org/resource/Ivan_Turgenev,,,,http://dbpedia.org/resource/Ivan_Turgenev
1677,,"http://dbpedia.org/resource/James_Thomson_(poet,_born_1700)",,,,"http://dbpedia.org/resource/James_Thomson_(poet,_born_1700)"
1678,,http://dbpedia.org/resource/Jaques_(As_You_Like_It),,,,http://dbpedia.org/resource/Jaques_(As_You_Like_It)
1679,,http://dbpedia.org/resource/Javier_Marías,,,,http://dbpedia.org/resource/Javier_Marías
1680,,http://dbpedia.org/resource/Jeff_Andrus,,,,http://dbpedia.org/resource/Jeff_Andrus
1681,,http://dbpedia.org/resource/John_Fowles,,,,http://dbpedia.org/resource/John_Fowles
1682,,http://dbpedia.org/resource/John_Pory,,,,http://dbpedia.org/resource/John_Pory
1683,,http://dbpedia.org/resource/John_Updike,,,,http://dbpedia.org/resource/John_Updike
1684,,http://dbpedia.org/resource/Joseph_Tsang_Mang_Kin,,,,http://dbpedia.org/resource/Joseph_Tsang_Mang_Kin
